,bboxData_x,bboxData_y,imgPath,categories,distance,areaSize,areaSizeDiff,imgRatioDiff,numberOfPerson,numberOfTree,numberOfHouse
1470,296.288,160.544,/workspace/namu2/data/segmentation_data/7/7-1-2/27071.jpg,person,210.7042416,56287,13642.22656,0.244499179,3,1,0
1471,225.6,163.792,/workspace/namu2/data/segmentation_data/7/7-1-2/27071.jpg,person,149.0862479,28461,41468.22656,0.244499179,3,1,0
1472,27.072,121.104,/workspace/namu2/data/segmentation_data/7/7-1-2/27071.jpg,tree,631.6254311,16632,82249.24219,0.244499179,3,1,0
1473,351.072,183.573,/workspace/namu2/data/segmentation_data/7/7-1-2/27074.jpg,person,253.2067504,58905,11024.22656,0.031075298,4,1,0
1474,278.208,162.3915,/workspace/namu2/data/segmentation_data/7/7-1-2/27074.jpg,person,193.859215,6300,63629.22656,0.031075298,4,1,0
1475,196.144,166.837,/workspace/namu2/data/segmentation_data/7/7-1-2/27074.jpg,person,125.0605584,635,69294.22656,0.031075298,4,1,0
1476,124.016,171.8055,/workspace/namu2/data/segmentation_data/7/7-1-2/27074.jpg,person,85.61449678,264,69665.22656,0.031075298,4,1,0
1477,460.736,195.079,/workspace/namu2/data/segmentation_data/7/7-1-2/27074.jpg,tree,201.1606873,16192,82689.24219,0.031075298,4,1,0
1478,167.418,213.444,/workspace/namu2/data/segmentation_data/7/7-1-2/27080.jpg,person,72.7216591,23310,46619.22656,0.082065553,3,0,1
1479,93.141,225.0325,/workspace/namu2/data/segmentation_data/7/7-1-2/27080.jpg,person,34.53394993,0,69929.22656,0.082065553,3,0,1
1480,34.977,221.529,/workspace/namu2/data/segmentation_data/7/7-1-2/27080.jpg,person,81.14684967,17088,52841.22656,0.082065553,3,0,1
1481,354.879,151.459,/workspace/namu2/data/segmentation_data/7/7-1-2/27080.jpg,house,61.65239645,11832,192720.4844,0.082065553,3,0,1
1482,444.359,127.488,/workspace/namu2/data/segmentation_data/7/7-1-2/27117.jpg,person,359.6571298,96441,26511.77344,0.102325149,3,0,0
1483,276.305,132.864,/workspace/namu2/data/segmentation_data/7/7-1-2/27117.jpg,person,208.1785662,9270,60659.22656,0.102325149,3,0,0
1484,60.9385,143.872,/workspace/namu2/data/segmentation_data/7/7-1-2/27117.jpg,person,121.7678517,4180,65749.22656,0.102325149,3,0,0
1485,442.74,125.9115,/workspace/namu2/data/segmentation_data/7/7-1-2/27133.jpg,person,358.7141353,52416,17513.22656,0.038882129,4,0,0
1486,323.0275,98.616,/workspace/namu2/data/segmentation_data/7/7-1-2/27133.jpg,person,266.1088453,38640,31289.22656,0.038882129,4,0,0
1487,206.0625,207.211,/workspace/namu2/data/segmentation_data/7/7-1-2/27133.jpg,person,109.1295741,660,69269.22656,0.038882129,4,0,0
1488,112.255,174.0455,/workspace/namu2/data/segmentation_data/7/7-1-2/27133.jpg,person,82.034754,1027,68902.22656,0.038882129,4,0,0
1489,471.855,236.621,/workspace/namu2/data/segmentation_data/7/7-1-2/27154.jpg,person,363.9286474,58362,11567.22656,0.030117502,4,0,0
1490,355.881,242.8195,/workspace/namu2/data/segmentation_data/7/7-1-2/27154.jpg,person,247.7891207,39537,30392.22656,0.030117502,4,0,0
1491,368.388,101.871,/workspace/namu2/data/segmentation_data/7/7-1-2/27154.jpg,person,302.2002027,59427,10502.22656,0.030117502,4,0,0
1492,138.335,64.68,/workspace/namu2/data/segmentation_data/7/7-1-2/27154.jpg,person,193.6329175,8745,61184.22656,0.030117502,4,0,0
1493,488.625,117.16,/workspace/namu2/data/segmentation_data/7/7-1-2/27157.jpg,person,404.7383737,7424,62505.22656,0.108958039,6,0,0
1494,353.625,117.16,/workspace/namu2/data/segmentation_data/7/7-1-2/27157.jpg,person,281.7601882,13283,56646.22656,0.108958039,6,0,0
1495,274.875,129.785,/workspace/namu2/data/segmentation_data/7/7-1-2/27157.jpg,person,208.8731022,6757,63172.22656,0.108958039,6,0,0
1496,225.375,143.925,/workspace/namu2/data/segmentation_data/7/7-1-2/27157.jpg,person,161.9635627,30498,39431.22656,0.108958039,6,0,0
1497,143.625,144.1775,/workspace/namu2/data/segmentation_data/7/7-1-2/27157.jpg,person,117.2186872,7076,62853.22656,0.108958039,6,0,0
1498,76.875,126.25,/workspace/namu2/data/segmentation_data/7/7-1-2/27157.jpg,person,133.5266769,1460,68469.22656,0.108958039,6,0,0
1499,363.65,192.66,/workspace/namu2/data/segmentation_data/7/7-1-2/27198.jpg,person,262.9484681,71786,1856.773438,0.148120301,4,1,0
1500,267.75,226.575,/workspace/namu2/data/segmentation_data/7/7-1-2/27198.jpg,person,162.0009307,10530,59399.22656,0.148120301,4,1,0
1501,180.6,204.06,/workspace/namu2/data/segmentation_data/7/7-1-2/27198.jpg,person,88.90238937,10659,59270.22656,0.148120301,4,1,0
1502,322.35,264.765,/workspace/namu2/data/segmentation_data/7/7-1-2/27198.jpg,person,214.0876126,69300,629.2265625,0.148120301,4,1,0
1503,455,154.47,/workspace/namu2/data/segmentation_data/7/7-1-2/27198.jpg,tree,202.8032582,271000,172118.7578,0.148120301,4,1,0
1504,406.656,239.418,/workspace/namu2/data/segmentation_data/7/7-1-2/27215.jpg,person,298.6739626,161460,91530.77344,0.014488349,4,0,0
1505,319.488,191.478,/workspace/namu2/data/segmentation_data/7/7-1-2/27215.jpg,person,220.686024,44485,25444.22656,0.014488349,4,0,0
1506,231.552,196.554,/workspace/namu2/data/segmentation_data/7/7-1-2/27215.jpg,person,136.7071454,31146,38783.22656,0.014488349,4,0,0
1507,139.776,97.008,/workspace/namu2/data/segmentation_data/7/7-1-2/27215.jpg,person,162.0419415,8384,61545.22656,0.014488349,4,0,0
1508,407.548,103.2245,/workspace/namu2/data/segmentation_data/7/7-1-2/27235.jpg,person,335.8601616,26873,43056.22656,0.154080923,6,0,0
1509,311.525,110.17,/workspace/namu2/data/segmentation_data/7/7-1-2/27235.jpg,person,250.0131006,11804,58125.22656,0.154080923,6,0,0
1510,245.555,104.422,/workspace/namu2/data/segmentation_data/7/7-1-2/27235.jpg,person,204.3850668,20564,49365.22656,0.154080923,6,0,0
1511,149.8985,105.38,/workspace/namu2/data/segmentation_data/7/7-1-2/27235.jpg,person,156.2129217,3127,66802.22656,0.154080923,6,0,0
1512,433.936,188.9655,/workspace/namu2/data/segmentation_data/7/7-1-2/27235.jpg,person,332.3231734,118263,48333.77344,0.154080923,6,0,0
1513,487.445,184.6545,/workspace/namu2/data/segmentation_data/7/7-1-2/27235.jpg,person,385.6579839,131520,61590.77344,0.154080923,6,0,0
1514,403.62,201.314,/workspace/namu2/data/segmentation_data/7/7-1-2/27254.jpg,person,300.1991924,48400,21529.22656,0.03557423,3,0,0
1515,284.952,200.787,/workspace/namu2/data/segmentation_data/7/7-1-2/27254.jpg,person,184.9411972,40092,29837.22656,0.03557423,3,0,0
1516,175.584,215.2795,/workspace/namu2/data/segmentation_data/7/7-1-2/27254.jpg,person,78.520649,41554,28375.22656,0.03557423,3,0,0
1517,222.905,77.8845,/workspace/namu2/data/segmentation_data/7/7-1-2/27288.jpg,person,211.7164736,7080,62849.22656,0.061804247,4,0,0
1518,124.5325,87.928,/workspace/namu2/data/segmentation_data/7/7-1-2/27288.jpg,person,168.8320796,15884,54045.22656,0.061804247,4,0,0
1519,125.6225,18.571,/workspace/namu2/data/segmentation_data/7/7-1-2/27288.jpg,person,238.0413913,2492,67437.22656,0.061804247,4,0,0
1520,40.6025,24.4455,/workspace/namu2/data/segmentation_data/7/7-1-2/27288.jpg,person,241.2795611,4386,65543.22656,0.061804247,4,0,0
1521,539.648,362.59,/workspace/namu2/data/segmentation_data/7/7-1-2/27303.jpg,person,444.1864846,44354,25575.22656,0.005425123,3,2,0
1522,376.464,371.565,/workspace/namu2/data/segmentation_data/7/7-1-2/27303.jpg,person,291.8781914,14868,55061.22656,0.005425123,3,2,0
1523,205.84,433.313,/workspace/namu2/data/segmentation_data/7/7-1-2/27303.jpg,person,202.3096721,8320,61609.22656,0.005425123,3,2,0
1524,101.184,369.052,/workspace/namu2/data/segmentation_data/7/7-1-2/27303.jpg,tree,596.4646466,14406,84475.24219,0.005425123,3,2,0
1525,910.656,338.896,/workspace/namu2/data/segmentation_data/7/7-1-2/27303.jpg,tree,312.8280806,185136,86254.75781,0.005425123,3,2,0
1526,575.0165,167.79,/workspace/namu2/data/segmentation_data/7/7-1-2/27324.jpg,person,474.8379413,26960,42969.22656,0.09473151,4,0,0
1527,412.726,216.435,/workspace/namu2/data/segmentation_data/7/7-1-2/27324.jpg,person,306.8441566,12667,57262.22656,0.09473151,4,0,0
1528,528.87,453.315,/workspace/namu2/data/segmentation_data/7/7-1-2/27324.jpg,person,464.4308686,153552,83622.77344,0.09473151,4,0,0
1529,638.792,453.315,/workspace/namu2/data/segmentation_data/7/7-1-2/27324.jpg,person,565.8687128,204700,134770.7734,0.09473151,4,0,0
1530,419.5825,87.1695,/workspace/namu2/data/segmentation_data/7/7-1-2/27336.jpg,person,353.9903512,44280,25649.22656,0.038882129,3,0,0
1531,308.8975,86.289,/workspace/namu2/data/segmentation_data/7/7-1-2/27336.jpg,person,262.6428902,28956,40973.22656,0.038882129,3,0,0
1532,191.1475,90.1045,/workspace/namu2/data/segmentation_data/7/7-1-2/27336.jpg,person,185.3609778,2584,67345.22656,0.038882129,3,0,0
1533,509.465,81.732,/workspace/namu2/data/segmentation_data/7/7-1-2/27390.jpg,person,437.2478355,88530,18600.77344,0.035680027,4,3,0
1534,401.92,95.91,/workspace/namu2/data/segmentation_data/7/7-1-2/27390.jpg,person,334.2982499,85008,15078.77344,0.035680027,4,3,0
1535,282.9925,102.86,/workspace/namu2/data/segmentation_data/7/7-1-2/27390.jpg,person,232.2005249,43550,26379.22656,0.035680027,4,3,0
1536,195.8575,115.926,/workspace/namu2/data/segmentation_data/7/7-1-2/27390.jpg,person,165.1054271,12792,57137.22656,0.035680027,4,3,0
1537,91.845,70.056,/workspace/namu2/data/segmentation_data/7/7-1-2/27390.jpg,tree,572.2532815,50652,48229.24219,0.035680027,4,3,0
1538,352.8575,241.86,/workspace/namu2/data/segmentation_data/7/7-1-2/27390.jpg,tree,317.1562187,25143,73738.24219,0.035680027,4,3,0
1539,136.59,235.188,/workspace/namu2/data/segmentation_data/7/7-1-2/27390.jpg,tree,527.3906094,14040,84841.24219,0.035680027,4,3,0
1540,432,151.105,/workspace/namu2/data/segmentation_data/7/7-1-2/27393.jpg,person,340.1335455,86426,16496.77344,0.059979737,4,0,0
1541,314.8875,147.815,/workspace/namu2/data/segmentation_data/7/7-1-2/27393.jpg,person,233.0704316,44730,25199.22656,0.059979737,4,0,0
1542,250.425,161.915,/workspace/namu2/data/segmentation_data/7/7-1-2/27393.jpg,person,170.3217942,15680,54249.22656,0.059979737,4,0,0
1543,116.775,159.8,/workspace/namu2/data/segmentation_data/7/7-1-2/27393.jpg,person,96.55184802,6962,62967.22656,0.059979737,4,0,0
1544,388.395,87.7205,/workspace/namu2/data/segmentation_data/7/7-1-2/27409.jpg,person,326.6323871,29568,40361.22656,0.002079142,4,12,0
1545,305.1675,79.023,/workspace/namu2/data/segmentation_data/7/7-1-2/27409.jpg,person,264.6105012,13734,56195.22656,0.002079142,4,12,0
1546,154.81,73.556,/workspace/namu2/data/segmentation_data/7/7-1-2/27409.jpg,person,188.2358066,2030,67899.22656,0.002079142,4,12,0
1547,75.0075,69.083,/workspace/namu2/data/segmentation_data/7/7-1-2/27409.jpg,person,189.8755035,696,69233.22656,0.002079142,4,12,0
1548,96.9275,156.555,/workspace/namu2/data/segmentation_data/7/7-1-2/27409.jpg,tree,560.8786792,14040,84841.24219,0.002079142,4,12,0
1549,134.945,154.567,/workspace/namu2/data/segmentation_data/7/7-1-2/27409.jpg,tree,522.8581415,33166,65715.24219,0.002079142,4,12,0
1550,165.4275,144.13,/workspace/namu2/data/segmentation_data/7/7-1-2/27409.jpg,tree,492.4891434,24120,74761.24219,0.002079142,4,12,0
1551,225.0225,149.1,/workspace/namu2/data/segmentation_data/7/7-1-2/27409.jpg,tree,432.8168999,49329,49552.24219,0.002079142,4,12,0
1552,305.8525,145.8695,/workspace/namu2/data/segmentation_data/7/7-1-2/27409.jpg,tree,352.0614765,56776,42105.24219,0.002079142,4,12,0
1553,344.555,206.255,/workspace/namu2/data/segmentation_data/7/7-1-2/27409.jpg,tree,317.4617004,155720,56838.75781,0.002079142,4,12,0
1554,314.7575,201.285,/workspace/namu2/data/segmentation_data/7/7-1-2/27409.jpg,tree,346.1937671,128205,29323.75781,0.002079142,4,12,0
1555,281.1925,198.8,/workspace/namu2/data/segmentation_data/7/7-1-2/27409.jpg,tree,379.1834017,102070,3188.757813,0.002079142,4,12,0
1556,238.38,201.782,/workspace/namu2/data/segmentation_data/7/7-1-2/27409.jpg,tree,422.0570223,90210,8671.242188,0.002079142,4,12,0
1557,193.855,195.5695,/workspace/namu2/data/segmentation_data/7/7-1-2/27409.jpg,tree,465.7444376,63332,35549.24219,0.002079142,4,12,0
1558,138.7125,195.5695,/workspace/namu2/data/segmentation_data/7/7-1-2/27409.jpg,tree,520.6967402,44400,54481.24219,0.002079142,4,12,0
1559,98.9825,197.309,/workspace/namu2/data/segmentation_data/7/7-1-2/27409.jpg,tree,560.4424211,30674,68207.24219,0.002079142,4,12,0
1560,505.307,130.64,/workspace/namu2/data/segmentation_data/7/7-1-2/27415.jpg,person,416.1906637,17510,52419.22656,0.001190476,3,0,0
1561,275.693,118.996,/workspace/namu2/data/segmentation_data/7/7-1-2/27415.jpg,person,216.1957782,6550,63379.22656,0.001190476,3,0,0
1562,125.3505,188.008,/workspace/namu2/data/segmentation_data/7/7-1-2/27415.jpg,person,70.0546908,21522,48407.22656,0.001190476,3,0,0
1563,342.009,125.3175,/workspace/namu2/data/segmentation_data/7/7-1-2/27482.jpg,person,267.6362387,53253,16676.22656,0.045949289,3,0,0
1564,243.063,135.289,/workspace/namu2/data/segmentation_data/7/7-1-2/27482.jpg,person,180.8089308,14790,55139.22656,0.045949289,3,0,0
1565,139.815,106.722,/workspace/namu2/data/segmentation_data/7/7-1-2/27482.jpg,person,152.5308648,3852,66077.22656,0.045949289,3,0,0
1566,200.312,439.704,/workspace/namu2/data/segmentation_data/7/7-1-2/27503.jpg,person,205.4027737,45795,24134.22656,0.689362519,3,0,0
1567,127.239,432.636,/workspace/namu2/data/segmentation_data/7/7-1-2/27503.jpg,person,177.6416668,17949,51980.22656,0.689362519,3,0,0
1568,65.6635,437.1,/workspace/namu2/data/segmentation_data/7/7-1-2/27503.jpg,person,186.0921053,4988,64941.22656,0.689362519,3,0,0
1569,546.511,44.793,/workspace/namu2/data/segmentation_data/7/7-1-2/27504.jpg,person,486.3220079,85162,15232.77344,0.01287478,5,0,0
1570,490.855,133.245,/workspace/namu2/data/segmentation_data/7/7-1-2/27504.jpg,person,401.6294981,55517,14412.22656,0.01287478,5,0,0
1571,552.695,263.088,/workspace/namu2/data/segmentation_data/7/7-1-2/27504.jpg,person,444.3094429,95744,25814.77344,0.01287478,5,0,0
1572,109.766,254.016,/workspace/namu2/data/segmentation_data/7/7-1-2/27504.jpg,person,2.378101463,6314,63615.22656,0.01287478,5,0,0
1573,89.668,110.565,/workspace/namu2/data/segmentation_data/7/7-1-2/27504.jpg,person,146.6334491,2400,67529.22656,0.01287478,5,0,0
1574,391.034,214.2,/workspace/namu2/data/segmentation_data/7/7-1-2/27561.jpg,person,285.6652684,71355,1425.773438,0.078711485,4,0,0
1575,290.864,220.065,/workspace/namu2/data/segmentation_data/7/7-1-2/27561.jpg,person,185.9258516,63800,6129.226563,0.078711485,4,0,0
1576,162.498,218.28,/workspace/namu2/data/segmentation_data/7/7-1-2/27561.jpg,person,65.91047739,17475,52454.22656,0.078711485,4,0,0
1577,66.038,218.79,/workspace/namu2/data/segmentation_data/7/7-1-2/27561.jpg,person,56.40991107,14673,55256.22656,0.078711485,4,0,0
1578,783.867,38.5215,/workspace/namu2/data/segmentation_data/7/7-1-2/27564.jpg,person,709.5716053,72900,2970.773438,1.334023301,4,0,0
1579,589.897,51.362,/workspace/namu2/data/segmentation_data/7/7-1-2/27564.jpg,person,523.1366629,48574,21355.22656,1.334023301,4,0,0
1580,418.1765,55.993,/workspace/namu2/data/segmentation_data/7/7-1-2/27564.jpg,person,368.6933114,17515,52414.22656,1.334023301,4,0,0
1581,236.187,79.99,/workspace/namu2/data/segmentation_data/7/7-1-2/27564.jpg,person,217.4748027,26040,43889.22656,1.334023301,4,0,0
1582,402.9865,81.732,/workspace/namu2/data/segmentation_data/7/7-1-2/27596.jpg,person,342.23199,61899,8030.226563,0.355952381,4,0,0
1583,304.192,68.796,/workspace/namu2/data/segmentation_data/7/7-1-2/27596.jpg,person,270.8508174,62667,7262.226563,0.355952381,4,0,0
1584,216.9405,93.884,/workspace/namu2/data/segmentation_data/7/7-1-2/27596.jpg,person,195.0660117,10212,59717.22656,0.355952381,4,0,0
1585,62.8075,86.436,/workspace/namu2/data/segmentation_data/7/7-1-2/27596.jpg,person,175.5893817,22794,47135.22656,0.355952381,4,0,0
1586,653.76,298.249,/workspace/namu2/data/segmentation_data/7/7-1-2/27598.jpg,person,546.9526087,75831,5901.773438,0.083616598,3,1,0
1587,463.988,254.087,/workspace/namu2/data/segmentation_data/7/7-1-2/27598.jpg,person,355.5508696,17812,52117.22656,0.083616598,3,1,0
1588,231.086,250.355,/workspace/namu2/data/segmentation_data/7/7-1-2/27598.jpg,person,122.7732267,2552,67377.22656,0.083616598,3,1,0
1589,69.008,203.083,/workspace/namu2/data/segmentation_data/7/7-1-2/27598.jpg,tree,590.7793679,64600,34281.24219,0.083616598,3,1,0
1590,259.105,155.8375,/workspace/namu2/data/segmentation_data/7/7-1-2/27617.jpg,person,180.9146593,27872,42057.22656,0.102930403,4,0,0
1591,204.592,178.815,/workspace/namu2/data/segmentation_data/7/7-1-2/27617.jpg,person,123.2923594,59400,10529.22656,0.102930403,4,0,0
1592,171.9515,144.69,/workspace/namu2/data/segmentation_data/7/7-1-2/27617.jpg,person,128.1462985,975,68954.22656,0.102930403,4,0,0
1593,81.433,144.4625,/workspace/namu2/data/segmentation_data/7/7-1-2/27617.jpg,person,114.7529487,266,69663.22656,0.102930403,4,0,0
1594,180.23,324.0575,/workspace/namu2/data/segmentation_data/7/7-1-2/27621.jpg,person,98.92648852,136253,66323.77344,0.674756317,1,0,0
1595,516.704,194.7,/workspace/namu2/data/segmentation_data/7/7-1-2/27631.jpg,person,412.8369315,25452,44477.22656,0.376536797,4,0,0
1596,395.722,225.5,/workspace/namu2/data/segmentation_data/7/7-1-2/27631.jpg,person,288.8934113,48692,21237.22656,0.376536797,4,0,0
1597,289.2,220.825,/workspace/namu2/data/segmentation_data/7/7-1-2/27631.jpg,person,184.1468455,18720,51209.22656,0.376536797,4,0,0
1598,163.398,211.75,/workspace/namu2/data/segmentation_data/7/7-1-2/27631.jpg,person,70.55108672,2709,67220.22656,0.376536797,4,0,0
1599,375.375,186.6005,/workspace/namu2/data/segmentation_data/7/7-1-2/27636.jpg,person,275.8046915,45339,24590.22656,0.18567565,5,0,0
1600,294.14,203.3625,/workspace/namu2/data/segmentation_data/7/7-1-2/27636.jpg,person,193.0116151,86490,16560.77344,0.18567565,5,0,0
1601,246.785,194.4885,/workspace/namu2/data/segmentation_data/7/7-1-2/27636.jpg,person,151.3979958,47628,22301.22656,0.18567565,5,0,0
1602,182.105,181.6705,/workspace/namu2/data/segmentation_data/7/7-1-2/27636.jpg,person,104.6414338,19300,50629.22656,0.18567565,5,0,0
1603,110.495,164.662,/workspace/namu2/data/segmentation_data/7/7-1-2/27636.jpg,person,91.35266877,469,69460.22656,0.18567565,5,0,0
1604,672.624,246.662,/workspace/namu2/data/segmentation_data/7/7-1-2/27702.jpg,person,564.2589026,60258,9671.226563,0.130340728,3,0,0
1605,397.554,249.7625,/workspace/namu2/data/segmentation_data/7/7-1-2/27702.jpg,person,289.1788656,36575,33354.22656,0.130340728,3,0,0
1606,128.712,301.093,/workspace/namu2/data/segmentation_data/7/7-1-2/27702.jpg,person,49.44693716,8954,60975.22656,0.130340728,3,0,0
1607,695.058,168.6625,/workspace/namu2/data/segmentation_data/7/7-1-2/27714.jpg,person,593.0804598,79560,9630.773438,0.055870593,4,0,1
1608,150.08,186.675,/workspace/namu2/data/segmentation_data/7/7-1-2/27714.jpg,person,80.86096147,11817,58112.22656,0.055870593,4,0,1
1609,451.647,42.2475,/workspace/namu2/data/segmentation_data/7/7-1-2/27714.jpg,person,404.3217212,46116,23813.22656,0.055870593,4,0,1
1610,493.388,385.4675,/workspace/namu2/data/segmentation_data/7/7-1-2/27714.jpg,person,406.1369876,155600,85670.77344,0.055870593,4,0,1
1611,476.504,222.7,/workspace/namu2/data/segmentation_data/7/7-1-2/27714.jpg,house,133.0633595,70666,133886.4844,0.055870593,4,0,1
1612,453.438,191.4185,/workspace/namu2/data/segmentation_data/7/7-1-2/28085.jpg,person,350.9868455,60600,9329.226563,0.088487703,1,0,0
1613,883.592,360.91,/workspace/namu2/data/segmentation_data/7/7-1-2/28236.jpg,person,782.2180218,60298,9631.226563,0.231322477,4,0,0
1614,613.054,358.594,/workspace/namu2/data/segmentation_data/7/7-1-2/28236.jpg,person,514.9371697,10535,59394.22656,0.231322477,4,0,0
1615,748.323,388.702,/workspace/namu2/data/segmentation_data/7/7-1-2/28236.jpg,person,653.4978557,93600,23670.77344,0.231322477,4,0,0
1616,349.962,338.136,/workspace/namu2/data/segmentation_data/7/7-1-2/28236.jpg,person,255.1068415,522,69407.22656,0.231322477,4,0,0
